trafo_id,name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,parallel,df,in_service,tap_changer_type,voltage_level_hv_kv,voltage_level_lv_kv
164,,,222,223,9900.0,275.0,275.0,376.6368053603,5.544,0.0,0.0,0.0,hv,0.0,,,0.68,,1.0,1,1.0,True,Ratio,275.0,275.0
165,,,222,224,9900.0,275.0,275.0,376.6368053603,5.544,0.0,0.0,0.0,hv,0.0,,,0.68,,1.0,1,1.0,True,Ratio,275.0,275.0
166,,,222,225,9900.0,275.0,275.0,376.6368053603,5.544,0.0,0.0,0.0,hv,0.0,,,0.68,,1.0,1,1.0,True,Ratio,275.0,275.0
167,,,226,227,9900.0,400.0,400.0,291.159,0.0,0.0,0.0,0.0,hv,0.0,,,4.52,,1.0,1,1.0,True,Ratio,400.0,400.0
168,,,226,228,9900.0,400.0,400.0,291.159,0.0,0.0,0.0,0.0,hv,0.0,,,4.52,,1.0,1,1.0,True,Ratio,400.0,400.0
169,,,229,230,9900.0,400.0,400.0,317.0493973011,12.573,0.0,0.0,0.0,hv,0.0,,,0.8,,-1.0,1,1.0,True,Ratio,400.0,400.0
170,,,229,231,9900.0,400.0,400.0,317.0493973011,12.573,0.0,0.0,0.0,hv,0.0,,,0.8,,-1.0,1,1.0,True,Ratio,400.0,400.0
171,,,232,233,9900.0,132.0,132.0,1080.3751749101,28.809,0.0,0.0,0.0,hv,0.0,,,0.52,,1.0,1,1.0,True,Ratio,132.0,132.0
172,,,232,234,9900.0,132.0,132.0,1080.3751749101,28.809,0.0,0.0,0.0,hv,0.0,,,0.52,,1.0,1,1.0,True,Ratio,132.0,132.0
173,,,232,235,9900.0,132.0,132.0,1080.3751749101,28.809,0.0,0.0,0.0,hv,0.0,,,0.52,,1.0,1,1.0,True,Ratio,132.0,132.0
174,,,232,236,9900.0,132.0,132.0,1080.3751749101,28.809,0.0,0.0,0.0,hv,0.0,,,0.52,,1.0,1,1.0,True,Ratio,132.0,132.0
175,,,232,237,9900.0,132.0,132.0,1080.3751749101,28.809,0.0,0.0,0.0,hv,0.0,,,0.52,,1.0,1,1.0,True,Ratio,132.0,132.0
176,,,232,238,9900.0,132.0,132.0,1080.3751749101,28.809,0.0,0.0,0.0,hv,0.0,,,0.52,,1.0,1,1.0,True,Ratio,132.0,132.0
177,,,239,240,9900.0,400.0,400.0,472.8509568321,5.049,0.0,0.0,0.0,hv,0.0,,,1.88,,1.0,1,1.0,True,Ratio,400.0,400.0
178,,,239,241,9900.0,400.0,400.0,472.8509568321,5.049,0.0,0.0,0.0,hv,0.0,,,1.88,,1.0,1,1.0,True,Ratio,400.0,400.0
179,,,239,242,9900.0,400.0,400.0,1026.7057794597,12.474,0.0,0.0,0.0,hv,0.0,,,1.03,,1.0,1,1.0,True,Ratio,400.0,400.0
180,,,239,243,9900.0,400.0,400.0,1026.7057794597,12.474,0.0,0.0,0.0,hv,0.0,,,1.03,,1.0,1,1.0,True,Ratio,400.0,400.0
181,,,244,245,9900.0,132.0,132.0,1727.3340048065,36.135,0.0,0.0,0.0,hv,0.0,,,3.93,,1.0,1,1.0,True,Ratio,132.0,132.0
182,,,244,246,9900.0,132.0,132.0,1705.3587815413,36.036,0.0,0.0,0.0,hv,0.0,,,3.93,,1.0,1,1.0,True,Ratio,132.0,132.0
183,,,247,248,9900.0,132.0,132.0,444.9331173311,10.593,0.0,0.0,0.0,hv,0.0,,,1.56,,1.0,1,1.0,True,Ratio,132.0,132.0
184,,,249,250,9900.0,132.0,132.0,341.6824047709,12.573,0.0,0.0,0.0,hv,0.0,,,0.88,,1.0,1,1.0,True,Ratio,132.0,132.0
185,,,251,252,9900.0,132.0,132.0,1204.4547014496,31.68,0.0,0.0,0.0,hv,0.0,,,2.41,,1.0,1,1.0,True,Ratio,132.0,132.0
186,,,251,253,9900.0,132.0,132.0,589.435092274,14.85,0.0,0.0,0.0,hv,0.0,,,2.15,,1.0,1,1.0,True,Ratio,132.0,132.0
187,,,254,255,9900.0,132.0,132.0,2425.0853768064,87.12,0.0,0.0,0.0,hv,0.0,,,0.32,,1.0,1,1.0,True,Ratio,132.0,132.0
188,,,254,256,9900.0,132.0,132.0,2421.1999924831,89.1,0.0,0.0,0.0,hv,0.0,,,0.32,,1.0,1,1.0,True,Ratio,132.0,132.0
189,,,254,257,9900.0,132.0,132.0,2421.12793714,87.12,0.0,0.0,0.0,hv,0.0,,,0.33,,1.0,1,1.0,True,Ratio,132.0,132.0
190,,,254,258,9900.0,132.0,132.0,1866.9012430327,65.439,0.0,0.0,0.0,hv,0.0,,,0.42,,1.0,1,1.0,True,Ratio,132.0,132.0
191,,,259,260,9900.0,132.0,132.0,388.6104239904,5.247,0.0,0.0,0.0,hv,0.0,,,3.16,,1.0,1,1.0,True,Ratio,132.0,132.0
192,,,261,262,9900.0,132.0,132.0,1327.2924092637,42.867,0.0,0.0,0.0,hv,0.0,,,3.92,,1.0,1,1.0,True,Ratio,132.0,132.0
193,,,261,263,9900.0,132.0,132.0,1335.0458155509,43.956,0.0,0.0,0.0,hv,0.0,,,3.84,,1.0,1,1.0,True,Ratio,132.0,132.0
194,,,261,264,9900.0,132.0,132.0,1344.9404876127,43.956,0.0,0.0,0.0,hv,0.0,,,3.86,,1.0,1,1.0,True,Ratio,132.0,132.0
195,,,265,266,9900.0,132.0,132.0,1760.022,0.0,0.0,0.0,0.0,hv,0.0,,,2.88,,-1.0,1,1.0,True,Ratio,132.0,132.0
196,,,265,267,9900.0,132.0,132.0,1760.022,0.0,0.0,0.0,0.0,hv,0.0,,,2.88,,-1.0,1,1.0,True,Ratio,132.0,132.0
197,,,268,269,9900.0,132.0,132.0,381.5807280511,5.148,0.0,0.0,0.0,hv,0.0,,,3.46,,1.0,1,1.0,True,Ratio,132.0,132.0
198,,,270,271,9900.0,132.0,132.0,726.2996059293,21.978,0.0,0.0,0.0,hv,0.0,,,0.39,,1.0,1,1.0,True,Ratio,132.0,132.0
199,,,270,272,9900.0,132.0,132.0,1386.626531926,41.679,0.0,0.0,0.0,hv,0.0,,,0.73,,1.0,1,1.0,True,Ratio,132.0,132.0
200,,,273,274,9900.0,132.0,132.0,1033.26246407,24.75,0.0,0.0,0.0,hv,0.0,,,1.55,,-1.0,1,1.0,True,Ratio,132.0,132.0
201,,,273,275,9900.0,132.0,132.0,1033.26246407,24.75,0.0,0.0,0.0,hv,0.0,,,1.55,,-1.0,1,1.0,True,Ratio,132.0,132.0
202,,,273,276,9900.0,132.0,132.0,1033.26246407,24.75,0.0,0.0,0.0,hv,0.0,,,1.55,,-1.0,1,1.0,True,Ratio,132.0,132.0
203,,,476,631,9900.0,275.0,66.0,1650.0458330634,36.729,0.0,0.0151717172,0.0,hv,0.0,,,3.18,,-1.0,1,1.0,True,Ratio,275.0,66.0
204,,,476,631,9900.0,275.0,66.0,1650.0502522948,36.927,0.0,0.0285454545,0.0,hv,0.0,,,3.15,,-1.0,1,1.0,True,Ratio,275.0,66.0
205,,,476,631,9900.0,275.0,66.0,1608.7415469009,46.926,0.0,0.0263737374,0.0,hv,0.0,,,2.8,,-1.0,1,1.0,True,Ratio,275.0,66.0
206,,,482,632,9900.0,275.0,66.0,1645.9083976461,45.441,0.0,0.0044949495,0.0,hv,0.0,,,1.71,,-1.0,1,1.0,True,Ratio,275.0,66.0
207,,,487,633,9900.0,275.0,66.0,1640.1042564633,39.105,0.0,0.0083939394,0.0,hv,0.0,,,1.34,,-1.0,1,1.0,True,Ratio,275.0,66.0
208,,,486,633,9900.0,275.0,66.0,1635.1485920882,38.808,0.0,0.0082525253,0.0,hv,0.0,,,1.35,,-1.0,1,1.0,True,Ratio,275.0,66.0
209,,,478,634,9900.0,275.0,66.0,1319.9512288115,31.68,0.0,0.0050808081,0.0,hv,0.0,,,3.37,,-1.0,1,1.0,True,Ratio,275.0,66.0
210,,,478,634,9900.0,275.0,66.0,1303.5196202321,31.581,0.0,0.004979798,0.0,hv,0.0,,,3.35,,-1.0,1,1.0,True,Ratio,275.0,66.0
211,,,480,635,9900.0,275.0,66.0,1683.0005153823,36.531,0.0,0.0148888889,0.0,hv,0.0,,,3.01,,-1.0,1,1.0,True,Ratio,275.0,66.0
212,,,480,635,9900.0,275.0,66.0,1658.2608072185,36.729,0.0,0.0122929293,0.0,hv,0.0,,,2.97,,-1.0,1,1.0,True,Ratio,275.0,66.0
213,,,482,632,9900.0,275.0,66.0,1642.3457591415,45.441,0.0,0.0074343434,0.0,hv,0.0,,,1.71,,-1.0,1,1.0,True,Ratio,275.0,66.0
214,,,57,636,9900.0,275.0,66.0,1072.4837009223,25.938,0.0,0.0059191919,0.0,hv,0.0,,,0.93,,-1.0,1,1.0,True,Ratio,275.0,66.0
215,,,55,636,9900.0,275.0,66.0,1077.9869066093,24.255,0.0,0.0071313131,0.0,hv,0.0,,,1.71,,-1.0,1,1.0,True,Ratio,275.0,66.0
216,,,493,637,9900.0,275.0,66.0,1592.6755114853,38.214,0.0,0.0074343434,0.0,hv,0.0,,,7.34,,-1.0,1,1.0,True,Ratio,275.0,66.0
217,,,493,637,9900.0,275.0,66.0,1604.5831065894,35.244,0.0,0.007010101,0.0,hv,0.0,,,7.66,,-1.0,1,1.0,True,Ratio,275.0,66.0
218,,,331,638,9900.0,400.0,66.0,1334.8861322675,21.186,0.0,0.0054545455,0.0,hv,0.0,,,5.0,,1.0,1,1.0,True,Ratio,400.0,66.0
219,,,331,638,9900.0,400.0,66.0,1343.0974516192,20.889,0.0,0.0043838384,0.0,hv,0.0,,,5.0,,1.0,1,1.0,True,Ratio,400.0,66.0
220,,,500,639,9900.0,275.0,66.0,1023.020235187,22.671,0.0,0.0024040404,0.0,hv,0.0,,,7.15,,-1.0,1,1.0,True,Ratio,275.0,66.0
221,,,500,639,9900.0,275.0,66.0,1012.0451728831,23.166,0.0,0.0022929293,0.0,hv,0.0,,,7.07,,-1.0,1,1.0,True,Ratio,275.0,66.0
222,,,534,640,9900.0,275.0,66.0,1567.7752184178,31.086,0.0,0.0242020202,0.0,hv,0.0,,,5.79,,-1.0,1,1.0,True,Ratio,275.0,66.0
223,,,534,640,9900.0,275.0,66.0,1559.2708464321,31.482,0.0,0.0295353535,0.0,hv,0.0,,,5.74,,-1.0,1,1.0,True,Ratio,275.0,66.0
224,,,571,641,9900.0,275.0,66.0,1800.4870236758,49.005,0.0,0.0270707071,0.0,hv,0.0,,,4.04,,-1.0,1,1.0,True,Ratio,275.0,66.0
225,,,571,642,9900.0,275.0,66.0,1798.5104582448,49.104,0.0,0.0074343434,0.0,hv,0.0,,,8.82,,1.0,1,1.0,True,Ratio,275.0,66.0
226,,,573,641,9900.0,275.0,66.0,1798.5104582448,49.104,0.0,0.0074343434,0.0,hv,0.0,,,2.38,,-1.0,1,1.0,True,Ratio,275.0,66.0
227,,,571,641,9900.0,275.0,66.0,1774.73769773,48.312,0.0,0.0074343434,0.0,hv,0.0,,,4.04,,-1.0,1,1.0,True,Ratio,275.0,66.0
228,,,577,643,9900.0,275.0,66.0,1319.9512288115,31.68,0.0,0.0046565657,0.0,hv,0.0,,,4.19,,-1.0,1,1.0,True,Ratio,275.0,66.0
229,,,579,643,9900.0,275.0,66.0,1334.3092227835,31.977,0.0,0.0051212121,0.0,hv,0.0,,,3.97,,-1.0,1,1.0,True,Ratio,275.0,66.0
230,,,593,644,9900.0,275.0,66.0,1088.9930339777,29.106,0.0,0.003989899,0.0,hv,0.0,,,3.67,,-1.0,1,1.0,True,Ratio,275.0,66.0
231,,,593,644,9900.0,275.0,66.0,1056.038178763,29.106,0.0,0.0031515152,0.0,hv,0.0,,,3.35,,-1.0,1,1.0,True,Ratio,275.0,66.0
232,,,593,644,9900.0,275.0,66.0,1089.0036899937,29.502,0.0,0.0032222222,0.0,hv,0.0,,,3.52,,-1.0,1,1.0,True,Ratio,275.0,66.0
233,,,593,645,9900.0,275.0,66.0,1079.0966031139,29.106,0.0,0.0028989899,0.0,hv,0.0,,,0.1,,-1.0,1,1.0,True,Ratio,275.0,66.0
234,,,582,646,9900.0,275.0,66.0,1440.9941080605,31.581,0.0,0.0052626263,0.0,hv,0.0,,,4.0,,-1.0,1,1.0,True,Ratio,275.0,66.0
235,,,582,646,9900.0,275.0,66.0,1413.4700549007,31.185,0.0,0.0050505051,0.0,hv,0.0,,,3.94,,-1.0,1,1.0,True,Ratio,275.0,66.0
236,,,582,646,9900.0,275.0,66.0,1419.0236753839,31.68,0.0,0.0058888889,0.0,hv,0.0,,,3.85,,-1.0,1,1.0,True,Ratio,275.0,66.0
237,,,590,647,9900.0,275.0,66.0,1069.7586998618,23.661,0.0,0.0196464646,0.0,hv,0.0,,,4.83,,-1.0,1,1.0,True,Ratio,275.0,66.0
238,,,590,648,9900.0,275.0,66.0,1138.4677728917,24.552,0.0,0.003989899,0.0,hv,0.0,,,4.92,,-1.0,1,1.0,True,Ratio,275.0,66.0
239,,,590,648,9900.0,275.0,66.0,1073.0098455839,22.968,0.0,0.014020202,0.0,hv,0.0,,,4.97,,-1.0,1,1.0,True,Ratio,275.0,66.0
240,,,590,647,9900.0,275.0,66.0,1072.5300234875,23.661,0.0,0.003989899,0.0,hv,0.0,,,4.83,,-1.0,1,1.0,True,Ratio,275.0,66.0
241,,,612,649,9900.0,275.0,66.0,1768.8458992645,46.332,0.0,0.0048888889,0.0,hv,0.0,,,5.43,,-1.0,1,1.0,True,Ratio,275.0,66.0
242,,,612,649,9900.0,275.0,66.0,1110.4815922698,29.601,0.0,0.0125959596,0.0,hv,0.0,,,5.35,,-1.0,1,1.0,True,Ratio,275.0,66.0
243,,,309,650,9900.0,400.0,275.0,158.8083436599,1.98,0.0,-0.0815151515,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
244,,,308,451,9900.0,400.0,275.0,158.1141890217,1.881,0.0,-0.0347474747,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
245,,,289,456,9900.0,400.0,275.0,167.5221589761,2.178,0.0,-0.0164949495,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
246,,,289,456,9900.0,400.0,275.0,164.840826924,1.386,0.0,0.0074444444,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
247,,,286,457,9900.0,400.0,275.0,158.1141890217,1.881,0.0,0.0162828283,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
248,,,294,457,9900.0,400.0,275.0,158.1119574795,1.683,0.0,0.0057979798,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
249,,,279,443,9900.0,400.0,275.0,241.5807728773,3.168,0.0,-0.0122222222,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
250,,,279,521,9900.0,400.0,275.0,237.8153305508,2.871,0.0,0.0059494949,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
251,,,279,443,9900.0,400.0,275.0,231.6905441402,3.762,0.0,0.0093636364,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
252,,,279,521,9900.0,400.0,275.0,240.9938395997,3.663,0.0,0.0093434343,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
253,,,296,463,9900.0,400.0,275.0,159.8949303418,1.782,0.0,0.0027272727,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
254,,,283,464,9900.0,400.0,275.0,159.698078041,1.881,0.0,-0.0163737374,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
255,,,300,459,9900.0,400.0,275.0,159.2019735682,1.782,0.0,0.0025353535,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
256,,,300,459,9900.0,400.0,275.0,158.4044549374,1.188,0.0,0.0056666667,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
257,,,312,460,9900.0,400.0,275.0,154.4491699201,1.683,0.0,0.0081515152,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
258,,,327,59,9900.0,400.0,275.0,159.2008962066,1.683,0.0,0.0028484848,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
259,,,327,57,9900.0,400.0,275.0,149.2036419562,1.782,0.0,-0.0312121212,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
260,,,324,497,9900.0,400.0,275.0,158.5079351011,1.683,0.0,0.0032121212,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
261,,,324,498,9900.0,400.0,275.0,158.4044549374,1.188,0.0,0.0046464646,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
262,,,314,493,9900.0,400.0,275.0,161.0828571047,1.782,0.0,0.0085454545,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
263,,,314,493,9900.0,400.0,275.0,158.9061332548,1.881,0.0,0.0174545455,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
264,,,325,651,9900.0,400.0,275.0,159.3969175518,1.485,0.0,-0.0142424242,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
265,,,325,499,9900.0,400.0,275.0,166.0287852302,1.386,0.0,0.0062020202,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
266,,,336,452,9900.0,400.0,275.0,157.7170674753,1.782,0.0,0.0046767677,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
267,,,337,492,9900.0,400.0,275.0,157.2220991718,1.782,0.0,0.004989899,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
268,,,338,473,9900.0,400.0,275.0,162.9699077898,2.277,0.0,0.0184848485,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
269,,,340,652,9900.0,400.0,275.0,235.6426482812,3.267,0.0,0.0034343434,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
270,,,340,528,9900.0,400.0,275.0,155.7383597255,1.881,0.0,0.0099393939,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
271,,,126,548,9900.0,400.0,275.0,159.3969175518,1.485,0.0,0.0032222222,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
272,,,362,545,9900.0,400.0,275.0,165.8299942532,1.287,0.0,0.0093333333,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
273,,,359,539,9900.0,400.0,275.0,159.2055749809,2.079,0.0,-0.0316161616,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
274,,,359,539,9900.0,400.0,275.0,158.511366788,1.98,0.0,0.0081919192,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
275,,,363,529,9900.0,400.0,275.0,158.311029701,1.782,0.0,0.0118181818,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
276,,,364,543,9900.0,400.0,275.0,159.4978796411,1.683,0.0,0.0023939394,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
277,,,365,534,9900.0,400.0,275.0,167.7214570799,2.277,0.0,0.0038484848,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
278,,,359,540,9900.0,400.0,275.0,157.3200025744,1.683,0.0,0.003989899,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
279,,,386,550,9900.0,400.0,275.0,156.7321338239,2.178,0.0,0.0113737374,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
280,,,388,550,9900.0,400.0,275.0,156.7321338239,2.178,0.0,0.003,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
281,,,396,580,9900.0,400.0,275.0,264.3398071214,2.277,0.0,0.0023434343,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
282,,,396,578,9900.0,400.0,275.0,264.3398071214,2.277,0.0,0.0050505051,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
283,,,379,573,9900.0,400.0,275.0,237.6238413039,3.366,0.0,0.0034343434,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
284,,,385,571,9900.0,400.0,275.0,235.6426482812,3.267,0.0,-0.013030303,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
285,,,385,585,9900.0,400.0,275.0,235.6426482812,3.267,0.0,0.0034343434,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
286,,,395,560,9900.0,400.0,275.0,264.3398071214,2.277,0.0,-0.0041313131,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
287,,,395,562,9900.0,400.0,275.0,264.3398071214,2.277,0.0,-0.0041313131,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
288,,,43,653,9900.0,400.0,275.0,158.4100234329,1.782,0.0,0.0095757576,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
289,,,43,653,9900.0,400.0,275.0,158.8059984383,1.782,0.0,0.0121515152,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
290,,,410,597,9900.0,400.0,275.0,256.715418489,2.079,0.0,0.003030303,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
291,,,440,596,9900.0,400.0,275.0,158.7059239537,1.683,0.0,0.0103434343,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
292,,,440,596,9900.0,400.0,275.0,157.7159799703,1.683,0.0,0.0084949495,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
293,,,441,584,9900.0,400.0,275.0,161.0839827233,1.881,0.0,0.0136363636,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
294,,,441,600,9900.0,400.0,275.0,158.8083436599,1.98,0.0,0.0131616162,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
295,,,414,606,9900.0,400.0,275.0,158.311029701,1.782,0.0,0.0081616162,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
296,,,414,607,9900.0,400.0,275.0,167.4219087276,2.079,0.0,0.0202727273,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
297,,,412,611,9900.0,400.0,275.0,158.7059239537,1.683,0.0,0.0088686869,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
298,,,416,616,9900.0,400.0,275.0,149.6048548845,2.178,0.0,0.0111414141,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
299,,,417,616,9900.0,400.0,275.0,158.511366788,1.98,0.0,0.0096767677,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
300,,,412,603,9900.0,400.0,275.0,160.0918466943,1.683,0.0,0.0084545455,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
301,,,415,619,9900.0,400.0,275.0,159.6969426539,1.782,0.0,0.0116060606,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
302,,,86,622,9900.0,400.0,275.0,241.4873011506,3.564,0.0,-0.0595959596,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
303,,,86,624,9900.0,400.0,275.0,240.8963767536,3.762,0.0,-0.0595959596,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
304,,,443,654,9900.0,275.0,132.0,1237.4764377757,34.155,0.0,0.0072222222,0.0,hv,0.0,,,5.46,,-1.0,1,1.0,True,Ratio,275.0,132.0
305,,,443,655,9900.0,275.0,132.0,1155.0199492706,33.363,0.0,0.0154747475,0.0,hv,0.0,,,4.2,,-1.0,1,1.0,True,Ratio,275.0,132.0
306,,,521,654,9900.0,275.0,132.0,1237.4764377757,34.155,0.0,0.0072222222,0.0,hv,0.0,,,0.19,,-1.0,1,1.0,True,Ratio,275.0,132.0
307,,,521,655,9900.0,275.0,132.0,1212.7858738368,28.413,0.0,0.0016969697,0.0,hv,0.0,,,1.37,,-1.0,1,1.0,True,Ratio,275.0,132.0
308,,,81,656,9900.0,400.0,132.0,824.135000651,16.137,0.0,0.0046060606,0.0,hv,0.0,,,0.86,,1.0,1,1.0,True,Ratio,400.0,132.0
309,,,81,656,9900.0,400.0,132.0,800.7040988112,12.078,0.0,0.005959596,0.0,hv,0.0,,,1.11,,1.0,1,1.0,True,Ratio,400.0,132.0
310,,,468,657,9900.0,275.0,132.0,860.0758200264,10.395,0.0,0.0025353535,0.0,hv,0.0,,,3.1,,-1.0,1,1.0,True,Ratio,275.0,132.0
311,,,469,658,9900.0,275.0,132.0,851.8424495703,15.741,0.0,0.0080606061,0.0,hv,0.0,,,3.21,,-1.0,1,1.0,True,Ratio,275.0,132.0
312,,,446,659,9900.0,275.0,132.0,843.4017085144,19.206,0.0,0.0034848485,0.0,hv,0.0,,,1.98,,1.0,1,1.0,True,Ratio,275.0,132.0
313,,,446,659,9900.0,275.0,132.0,841.7079965885,18.711,0.0,0.0041414141,0.0,hv,0.0,,,2.01,,1.0,1,1.0,True,Ratio,275.0,132.0
314,,,446,660,9900.0,275.0,132.0,847.6487301353,18.81,0.0,0.0034848485,0.0,hv,0.0,,,2.23,,1.0,1,1.0,True,Ratio,275.0,132.0
315,,,446,660,9900.0,275.0,132.0,846.9537080207,18.711,0.0,0.0038888889,0.0,hv,0.0,,,2.23,,1.0,1,1.0,True,Ratio,275.0,132.0
316,,,444,661,9900.0,275.0,132.0,854.5149945911,15.741,0.0,0.0025353535,0.0,hv,0.0,,,0.43,,1.0,1,1.0,True,Ratio,275.0,132.0
317,,,447,662,9900.0,275.0,132.0,830.4815496626,16.731,0.0,0.0074545455,0.0,hv,0.0,,,0.73,,-1.0,1,1.0,True,Ratio,275.0,132.0
318,,,444,662,9900.0,275.0,132.0,825.5305598177,16.632,0.0,0.0065757576,0.0,hv,0.0,,,0.14,,-1.0,1,1.0,True,Ratio,275.0,132.0
319,,,447,661,9900.0,275.0,132.0,824.971508628,13.068,0.0,0.0065757576,0.0,hv,0.0,,,0.02,,-1.0,1,1.0,True,Ratio,275.0,132.0
320,,,445,663,9900.0,275.0,132.0,864.242130994,11.088,0.0,0.0051919192,0.0,hv,0.0,,,3.05,,1.0,1,1.0,True,Ratio,275.0,132.0
321,,,445,663,9900.0,275.0,132.0,817.7383519959,17.919,0.0,0.0025353535,0.0,hv,0.0,,,2.3,,1.0,1,1.0,True,Ratio,275.0,132.0
322,,,445,663,9900.0,275.0,132.0,825.8480311074,17.622,0.0,0.0041818182,0.0,hv,0.0,,,2.33,,1.0,1,1.0,True,Ratio,275.0,132.0
323,,,450,664,9900.0,275.0,132.0,862.4865909079,18.414,0.0,0.0025353535,0.0,hv,0.0,,,1.78,,1.0,1,1.0,True,Ratio,275.0,132.0
324,,,450,664,9900.0,275.0,132.0,862.4865909079,18.414,0.0,0.0025353535,0.0,hv,0.0,,,1.78,,1.0,1,1.0,True,Ratio,275.0,132.0
325,,,450,664,9900.0,275.0,132.0,866.4456924101,18.414,0.0,0.0081919192,0.0,hv,0.0,,,1.78,,1.0,1,1.0,True,Ratio,275.0,132.0
326,,,295,665,9900.0,400.0,132.0,484.238510857,5.346,0.0,0.0012828283,0.0,hv,0.0,,,1.15,,1.0,1,1.0,True,Ratio,400.0,132.0
327,,,451,666,9900.0,275.0,132.0,843.6875084538,18.711,0.0,0.0042828283,0.0,hv,0.0,,,2.78,,1.0,1,1.0,True,Ratio,275.0,132.0
328,,,650,666,9900.0,275.0,132.0,827.1746224498,19.404,0.0,0.013020202,0.0,hv,0.0,,,2.82,,1.0,1,1.0,True,Ratio,275.0,132.0
329,,,193,665,9900.0,400.0,132.0,484.238510857,5.346,0.0,0.0,0.0,hv,0.0,,,1.21,,1.0,1,1.0,True,Ratio,400.0,132.0
330,,,451,666,9900.0,275.0,132.0,839.3303842469,18.612,0.0,0.0038080808,0.0,hv,0.0,,,2.78,,1.0,1,1.0,True,Ratio,275.0,132.0
331,,,167,667,9900.0,400.0,132.0,779.643982626,13.563,0.0,0.0032020202,0.0,hv,0.0,,,3.54,,1.0,1,1.0,True,Ratio,400.0,132.0
332,,,167,667,9900.0,400.0,132.0,823.73714315,16.038,0.0,0.0164747475,0.0,hv,0.0,,,3.31,,1.0,1,1.0,True,Ratio,400.0,132.0
333,,,281,668,9900.0,400.0,132.0,823.7999573707,14.058,0.0,0.0053939394,0.0,hv,0.0,,,6.22,,1.0,1,1.0,True,Ratio,400.0,132.0
