bus_id,name,vn_kv,type,zone,in_service,max_vm_pu,min_vm_pu,geo,voltage_level_kv
211,211,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.5787058982, 12.6873486676], ""type"": ""Point""}",400.0
212,212,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.6410029511, 12.8801763192], ""type"": ""Point""}",400.0
213,213,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.9749219624, 13.950721891], ""type"": ""Point""}",400.0
214,214,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.2914883015, 15.4436032701], ""type"": ""Point""}",400.0
215,215,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.5430475856, 15.1308482695], ""type"": ""Point""}",400.0
216,216,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.760072262, 14.7944967616], ""type"": ""Point""}",400.0
217,217,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.2290185285, 11.4650721815], ""type"": ""Point""}",400.0
218,218,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.7760328705, 12.8249834337], ""type"": ""Point""}",400.0
219,219,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.8767597154, 12.5267230672], ""type"": ""Point""}",400.0
220,220,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.9969415302, 12.0833802854], ""type"": ""Point""}",400.0
221,221,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.3697673908, 10.2022220387], ""type"": ""Point""}",400.0
222,222,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.2792606919, 15.7288689521], ""type"": ""Point""}",275.0
223,223,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.0949393187, 17.1544436187], ""type"": ""Point""}",275.0
224,224,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.3208615799, 17.3468276111], ""type"": ""Point""}",275.0
225,225,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.5380475132, 17.3246041511], ""type"": ""Point""}",275.0
226,226,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.7159451313, -0.7656620254], ""type"": ""Point""}",400.0
227,227,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.3080629505, -1.9523382625], ""type"": ""Point""}",400.0
228,228,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.6091202618, -1.7292560342], ""type"": ""Point""}",400.0
229,229,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2902537373, 4.9565418354], ""type"": ""Point""}",400.0
230,230,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.4028222586, 4.5892754999], ""type"": ""Point""}",400.0
231,231,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.1794602304, 4.5063037678], ""type"": ""Point""}",400.0
232,232,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.6547517744, 14.8959755362], ""type"": ""Point""}",132.0
233,233,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.8020654276, 16.5873863928], ""type"": ""Point""}",132.0
234,234,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.9980151269, 16.3561714231], ""type"": ""Point""}",132.0
235,235,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.4196133423, 16.4370766527], ""type"": ""Point""}",132.0
236,236,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.9706004798, 16.0610727236], ""type"": ""Point""}",132.0
237,237,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.5123502186, 16.6633541053], ""type"": ""Point""}",132.0
238,238,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.6691117124, 16.2013417091], ""type"": ""Point""}",132.0
239,239,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.7909299357, 13.6300215892], ""type"": ""Point""}",400.0
240,240,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.9015816387, 15.1960880784], ""type"": ""Point""}",400.0
241,241,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.6512390998, 15.2303909565], ""type"": ""Point""}",400.0
242,242,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.8386773169, 14.9055440838], ""type"": ""Point""}",400.0
243,243,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.5415440485, 14.957573336], ""type"": ""Point""}",400.0
244,244,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.1430527611, 2.6731205326], ""type"": ""Point""}",132.0
245,245,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.2255916808, 2.2554123478], ""type"": ""Point""}",132.0
246,246,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.1455461275, 1.9610825427], ""type"": ""Point""}",132.0
247,247,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2749153023, 0.3115801354], ""type"": ""Point""}",132.0
248,248,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.0382027087, -1.3785313864], ""type"": ""Point""}",132.0
249,249,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.2956103916, 1.3431873538], ""type"": ""Point""}",132.0
250,250,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.303940476, -0.2277754909], ""type"": ""Point""}",132.0
251,251,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.200173166, 13.7271541008], ""type"": ""Point""}",132.0
252,252,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.3934943248, 14.8898492071], ""type"": ""Point""}",132.0
253,253,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.0448461244, 15.1030484487], ""type"": ""Point""}",132.0
254,254,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.4666555331, 15.8822526237], ""type"": ""Point""}",132.0
255,255,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.478294295, 17.1850342382], ""type"": ""Point""}",132.0
256,256,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.8019856135, 17.2608263981], ""type"": ""Point""}",132.0
257,257,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [3.0095452615, 17.0352958486], ""type"": ""Point""}",132.0
258,258,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.4525845571, 17.5123297409], ""type"": ""Point""}",132.0
259,259,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.1534572739, 2.7206478091], ""type"": ""Point""}",132.0
260,260,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.2718003568, 2.8289873273], ""type"": ""Point""}",132.0
261,261,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.7891182853, 1.6358920557], ""type"": ""Point""}",132.0
262,262,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.1788805762, 0.3299810995], ""type"": ""Point""}",132.0
263,263,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.1711048765, 0.0918864515], ""type"": ""Point""}",132.0
264,264,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.73874004, 0.1331236194], ""type"": ""Point""}",132.0
265,265,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.3760475734, 11.2154006963], ""type"": ""Point""}",132.0
266,266,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.5274075918, 12.033923485], ""type"": ""Point""}",132.0
267,267,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.736723229, 11.5352506217], ""type"": ""Point""}",132.0
268,268,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.6012374944, 15.9967605483], ""type"": ""Point""}",132.0
269,269,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.8835817832, 17.5655925196], ""type"": ""Point""}",132.0
270,270,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1593615347, -7.0199350857], ""type"": ""Point""}",132.0
271,271,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.4689704067, -8.1394160073], ""type"": ""Point""}",132.0
272,272,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.116002904, -8.0293065791], ""type"": ""Point""}",132.0
273,273,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.0529337193, -1.3814408679], ""type"": ""Point""}",132.0
274,274,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.6386129924, -2.8195481619], ""type"": ""Point""}",132.0
275,275,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.0744461289, -2.6810102357], ""type"": ""Point""}",132.0
276,276,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.1708633397, -2.9269242928], ""type"": ""Point""}",132.0
277,277,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.4086791848, 11.6698435345], ""type"": ""Point""}",400.0
278,278,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [3.7242542234, 11.4177398009], ""type"": ""Point""}",400.0
279,279,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.1177037115, 8.4853903592], ""type"": ""Point""}",400.0
280,280,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [0.8571557838, 7.9581437673], ""type"": ""Point""}",400.0
281,281,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.1941195739, 2.3793776656], ""type"": ""Point""}",400.0
282,282,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.7192318494, 7.7827738833], ""type"": ""Point""}",400.0
283,283,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.7864722506, 7.1054601075], ""type"": ""Point""}",400.0
284,284,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.3559641753, 7.574857847], ""type"": ""Point""}",400.0
285,285,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.3774964797, 7.6585117145], ""type"": ""Point""}",400.0
286,286,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.7064525474, 5.3808791965], ""type"": ""Point""}",400.0
287,287,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.0751177451, 6.0003245595], ""type"": ""Point""}",400.0
288,288,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.4247898677, 3.1659505523], ""type"": ""Point""}",400.0
289,289,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.4471781747, 1.9087414772], ""type"": ""Point""}",400.0
290,290,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.5292172356, 3.3363063766], ""type"": ""Point""}",400.0
291,291,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.3459904862, 3.2513324796], ""type"": ""Point""}",400.0
292,292,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.3762457207, 1.6483809535], ""type"": ""Point""}",400.0
293,293,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.463662228, 0.8834576849], ""type"": ""Point""}",400.0
294,294,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.661591066, 5.3027978767], ""type"": ""Point""}",400.0
295,295,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.3971994409, 1.0685504021], ""type"": ""Point""}",400.0
296,296,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.6731620561, 6.3795199622], ""type"": ""Point""}",400.0
297,297,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.9743712036, 4.9029674252], ""type"": ""Point""}",400.0
298,298,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.8832220563, 4.8875565639], ""type"": ""Point""}",400.0
299,299,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.8023651079, 6.2838935985], ""type"": ""Point""}",400.0
300,300,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.5454647308, 6.7805408696], ""type"": ""Point""}",400.0
301,301,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.631652524, 7.1913334515], ""type"": ""Point""}",400.0
302,302,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.9190838102, 8.4348469671], ""type"": ""Point""}",400.0
303,303,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.3334974125, 9.8663416791], ""type"": ""Point""}",400.0
304,304,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.2550776273, 7.0849182652], ""type"": ""Point""}",400.0
305,305,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.3081728869, 6.9674257849], ""type"": ""Point""}",400.0
306,306,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.0644805111, 6.1619189226], ""type"": ""Point""}",400.0
307,307,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.9208008699, 6.3065165097], ""type"": ""Point""}",400.0
308,308,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.5391329939, 2.4486751436], ""type"": ""Point""}",400.0
309,309,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.8116374409, 2.3953974412], ""type"": ""Point""}",400.0
310,310,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [3.386022442, 8.0349984216], ""type"": ""Point""}",400.0
311,311,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.7515580674, 12.3004434838], ""type"": ""Point""}",400.0
312,312,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.0445937236, 10.7970962264], ""type"": ""Point""}",400.0
313,313,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.4135210393, 11.5607457591], ""type"": ""Point""}",400.0
314,314,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.8210033751, 11.0162006638], ""type"": ""Point""}",400.0
315,315,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.3295927437, 12.1510546309], ""type"": ""Point""}",400.0
316,316,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.1179706885, 14.259195516], ""type"": ""Point""}",400.0
317,317,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.3175513022, 12.7509317451], ""type"": ""Point""}",400.0
318,318,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.655109207, 12.692753999], ""type"": ""Point""}",400.0
319,319,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.1978989776, 12.5961917967], ""type"": ""Point""}",400.0
320,320,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.5650382409, 14.1930549096], ""type"": ""Point""}",400.0
321,321,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.8868910013, 13.0772851868], ""type"": ""Point""}",400.0
322,322,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.2892778071, 12.916445166], ""type"": ""Point""}",400.0
323,323,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.4411671324, 10.5014764216], ""type"": ""Point""}",400.0
324,324,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.1213235785, 13.3987585701], ""type"": ""Point""}",400.0
325,325,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.0903793753, 11.2929089614], ""type"": ""Point""}",400.0
326,326,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.8433613421, 11.5044401253], ""type"": ""Point""}",400.0
327,327,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.5840959351, 10.2539395548], ""type"": ""Point""}",400.0
328,328,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.0067989393, 12.6303415366], ""type"": ""Point""}",400.0
329,329,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.0879547039, 12.9538825285], ""type"": ""Point""}",400.0
330,330,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.9615958625, 12.2799154739], ""type"": ""Point""}",400.0
331,331,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.5820376068, 11.6638940878], ""type"": ""Point""}",400.0
332,332,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.4959262365, 12.7167559538], ""type"": ""Point""}",400.0
333,333,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.1186139598, 14.2269225074], ""type"": ""Point""}",400.0
334,334,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.1380758658, 11.4161054], ""type"": ""Point""}",400.0
335,335,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.2879395895, 9.0472410988], ""type"": ""Point""}",400.0
336,336,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.063565753, 10.6638554806], ""type"": ""Point""}",400.0
337,337,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.3225131761, 7.8514636221], ""type"": ""Point""}",400.0
338,338,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.4405149058, 11.4368265864], ""type"": ""Point""}",400.0
339,339,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [3.7270256347, 11.1842118579], ""type"": ""Point""}",400.0
340,340,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.7195730456, 10.9652748599], ""type"": ""Point""}",400.0
341,341,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.4242761407, 9.683433534], ""type"": ""Point""}",400.0
342,342,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.5573741104, 10.7907126151], ""type"": ""Point""}",400.0
343,343,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.473073262, 9.5780260071], ""type"": ""Point""}",400.0
344,344,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.5676305035, 7.8958529595], ""type"": ""Point""}",400.0
345,345,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.7735167082, 7.7405642919], ""type"": ""Point""}",400.0
346,346,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.7818606635, 7.6671144615], ""type"": ""Point""}",400.0
347,347,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.7488558625, 7.1291633076], ""type"": ""Point""}",400.0
348,348,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.7557138477, 7.6501414581], ""type"": ""Point""}",400.0
349,349,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.6861274554, 8.6621918562], ""type"": ""Point""}",400.0
350,350,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.1774413895, 10.3475468161], ""type"": ""Point""}",400.0
351,351,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.287351303, 10.2306411685], ""type"": ""Point""}",400.0
352,352,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.4619559674, 9.8077293544], ""type"": ""Point""}",400.0
353,353,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.3738279893, 10.7551720261], ""type"": ""Point""}",400.0
354,354,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1105023371, 8.9599952561], ""type"": ""Point""}",400.0
355,355,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.2384196407, 11.5917623797], ""type"": ""Point""}",400.0
356,356,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.1503818935, 11.4859062419], ""type"": ""Point""}",400.0
357,357,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2257136915, 12.6429780431], ""type"": ""Point""}",400.0
358,358,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.4955513466, 6.3510339433], ""type"": ""Point""}",400.0
359,359,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.3900654983, 7.0223000303], ""type"": ""Point""}",400.0
360,360,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.6778412319, 5.9878958374], ""type"": ""Point""}",400.0
361,361,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.306572084, 4.3934124318], ""type"": ""Point""}",400.0
362,362,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.2400852893, 4.5965344578], ""type"": ""Point""}",400.0
363,363,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.2962695136, 6.2622429642], ""type"": ""Point""}",400.0
364,364,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.3427549616, 5.2784257405], ""type"": ""Point""}",400.0
365,365,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.4126440987, 5.6357962327], ""type"": ""Point""}",400.0
366,366,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.8652809829, 3.8902770249], ""type"": ""Point""}",400.0
367,367,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.0717322134, 6.1431613785], ""type"": ""Point""}",400.0
368,368,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.7678608339, 5.6304611736], ""type"": ""Point""}",400.0
369,369,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.292917111, 3.1385520904], ""type"": ""Point""}",400.0
370,370,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.2630432637, 3.8830467902], ""type"": ""Point""}",400.0
371,371,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6017514472, 10.6439252642], ""type"": ""Point""}",400.0
372,372,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1884413682, 11.6422874494], ""type"": ""Point""}",400.0
373,373,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.2940467068, 10.8086212718], ""type"": ""Point""}",400.0
374,374,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.5677453936, 10.918439694], ""type"": ""Point""}",400.0
375,375,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.9329514594, 11.9191182082], ""type"": ""Point""}",400.0
376,376,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.0446358739, 12.9889886834], ""type"": ""Point""}",400.0
377,377,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.4950675315, 9.7613139605], ""type"": ""Point""}",400.0
378,378,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.8214430354, 7.9324460397], ""type"": ""Point""}",400.0
379,379,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.1941630459, 8.1100197607], ""type"": ""Point""}",400.0
380,380,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.0858827194, 13.7425440156], ""type"": ""Point""}",400.0
381,381,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.3108259855, 14.34287733], ""type"": ""Point""}",400.0
382,382,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.9119558832, 14.6012856764], ""type"": ""Point""}",400.0
383,383,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.7156760749, 15.6672286749], ""type"": ""Point""}",400.0
384,384,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.7062936267, 7.6991440459], ""type"": ""Point""}",400.0
385,385,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.0344471195, 7.6367787105], ""type"": ""Point""}",400.0
386,386,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.2218886937, 12.6945372816], ""type"": ""Point""}",400.0
387,387,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.0629637295, 11.3909690611], ""type"": ""Point""}",400.0
388,388,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.1062708294, 12.8503440736], ""type"": ""Point""}",400.0
389,389,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.318271736, 8.4390534008], ""type"": ""Point""}",400.0
390,390,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.8760013911, 12.7602067607], ""type"": ""Point""}",400.0
391,391,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.4148625146, 12.3943941381], ""type"": ""Point""}",400.0
392,392,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.9791444591, 11.7326143237], ""type"": ""Point""}",400.0
393,393,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1616307352, 12.4252361302], ""type"": ""Point""}",400.0
394,394,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.6106168299, 10.9527108533], ""type"": ""Point""}",400.0
395,395,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.3482346784, 14.2942842104], ""type"": ""Point""}",400.0
396,396,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.3385519447, 15.140785817], ""type"": ""Point""}",400.0
